"id","locale","name","text","image"
"200562","pt","Hamid Mansour","Camarilla.",""
"200563","pt","Handsome Dan","Anarquista: Vôo [FLIGHT].",""
"201590","pt","Hanna Nokelainen","Anarquista.",""
"200564","pt","Hanna Redmonds","Camarilla: Um vampiro mais velho se opondo a Hanna recebe uma manobra ou pressionar opcional na primeira rodada de combate.",""
"200565","pt","Hannibal","Cardeal do Sabá: Hannibal pode roubar 2 de sangue de qualquer vampiro do sabá como uma ação (D).",""
"200566","pt","Hannibal","Avançado, Cardeal do Sabá: Uma vez durante a fase de servo de cada Matusalém, Hannibal pdoe queimar 2 de sangue para destravar.",""
"200567","pt","Hannigan","Sabá.",""
"200568","pt","Hardestadt","Círculo Interno Camarilla Ventrue: Qualquer vampiro contestando o título com Hardestadt deve abdicar durante sua fase de destravar. +1 de sangrar. +2 de força.",""
"200569","pt","Harika Guljan","Independente: Sangue Amaldiçoado.",""
"200570","pt","Harlan Graves","Independente: Se Harlan for diablerizado, caçadas de sangue nã opdoem ser chamadas. Ele recebe -1 de percepção durante ações que não sejam de sangrar.",""
"200571","pt","Harold Tanner","Camarilla: O controlador do servo em combate contra Harold joga com a mão aberta.","/img/cards/pt/200571.jpg"
"200572","pt","Harold Zettler, Diretor da Pentex","Sabá: Giovanni recebem +1 de sangrar quando sangram você. +1 de furtividade.",""
"200573","pt","Harrod","Círculo Interno Nosferatu da Camarilla: Durante sua fase de destravar, voCê pode olhar uma carta na região não-controlada de sua presa. +2 de sangrar.",""
"200574","pt","Harry Reese","Sabá: Golpes que causam dano que Harry use contra aliados que não são mortais causam +1 de dano.",""
"200575","pt","Hartmut Stover","Arcebispo Sabá de Berlim: Qualquer vampiro que declarar votos ou sub-votos contra em um referendo convocado por Hartmut queima 1 de sangue assim que o resultado for apurado. Durante sua fase de descarte, você pode queimar a Vantagem para ganhar 1 de recurso.",""
"200576","pt","Hasani","Laibon.",""
"200577","pt","Hasina Kesi","Camarilla: Queime um de recurso toda vez que Hasina for para torpor.",""
"200578","pt","Hazimel","Independente. 2 votos (titulado): Vampiros não-Ravnos precisam queimar 2 de sangu epara anunciar uma ação (se ela não for cancelada conforme for anunciada) direcionada a Hazimel ou uma carta ou contador nele. +1 de sangrar.",""
"200579","pt","Heather Florent, o Oportunista","Camarilla: Se você ganhar recursos da Vantagem, você pode movê-los para Heather (ao invés de movê-los para seus recursos).",""
"200580","pt","Hécate","Sabá: Você pode queimar a carta do topo da biblioteca do Matusalém alvo após Hécate sangrar com sucesso.",""
"200581","pt","Hector Sosa","Camarilla.",""
"200582","pt","Hector Trelane","Independente: Na primeira rodada de combate, Hector pode usar golpes que requerem Feitiçaria de Sangue [tha] que não podem ser usados no primeiro turno. Se Hector for enviado para torpor ou queimado em combate, ele é queimado, e o controlador do servo oponente ganha 4 recursos.",""
"200583","pt","Heinrick Schlempt","Sabá.",""
"200584","pt","Hektor","Priscus Sabá: Dano dos golpes de mão de Hektor são agravados. Baali recebem +1 de sangrar quando te sangram.",""
"200585","pt","Helen Fairchild","Sabá: Helen não pode ter ou usar equipamentos. Estéril.",""
"200586","pt","Helena","Camarilla: Se Helena estiver travada e pronta, ela pode queimar um de sangue para tentar bloquear e/ou jogar cartas de reação que requerem Auspícios [aus] como se ela estivesse destravada durante aquela ação. +1 de sangrar.",""
"200587","pt","Helena","Independente: Helena não paga o custo de sangue de cartas de reação que requerem Auspícios [aus] ou Dominação [dom]. Infernalista.[MERGED] Helena é imune a dano de demônios e recebe +1 nível de Daimonion [dai] e Tenebrosidade [obt].",""
"200588","pt","Helena Casimir","Primogênito Camarilla: +1 de sangrar.",""
"200589","pt","Henri Lavenant","Sabá: Enquanto Henri estiver em combate, você recebe +1 de tamanho de mão. Mão Negra.",""
"200590","pt","Henry Taylor","Sabá: Depois de uma ação, você pode mover uma carta de combate que Henry jogou durante aquela ação de sua pilha de cinzas para o topo de sua biblioteca.",""
"200591","pt","Herbert Westin","Camarilla: Você pode comprar 1 carta após Herbert realizar uma ação de equipar com sucesso (descarte depois).",""
"200592","pt","Irmã Sangrenta Maior","Sabá. Círculo de Cidade do México: Irmãs não são únicas. Quando for movida para a região pronta durante sua fase de influência, este vampiro queima 2 de sangue ou é queimada.",""
"200593","pt","Irmã Sangrenta Menor","Sabá. Círculo de Cidade do México: Irmãs não são únicas. Quando for movida para a região pronta durante sua fase de influência, este vampiro queima 2 de sangue ou é queimada.",""
"200594","pt","Hesha Ruhadze","Independente: Hesha recebe +1 de furtividade quando caça. +1 de caçar.",""
"201591","pt","Hesha Ruhadze","Anarquista: Hesha recebe +1 de sangrar para cada equipamento único equipado nele.",""
"200595","pt","Hester Reed","Sabá.",""
"200596","pt","Hezekiah Rutledge","Camarilla.",""
"200597","pt","Alto Sacerdote Angra Mainyu","Independente: Enquanto Angra estiver pronto, sua presa recebe -1 de tamanho de mão. Durante uma ação que não seja de sangrar, ele pode queimar a Vantagem para receber +1 de furtividade. Infernal.",""
"200598","pt","Hillanvale","Independente: Durante uma ação de sangrar, Hillavale pode queimar 1 de sangue e descartar uma carta que requeira Melpominee [mel] para receber +1 de sangrar. Ela recebe -1 de percepção contra vampiros não-independentes e não-anarquistas.",""
"200599","pt","Hiram ""Hide"" DeVries","Camarilla: Enquanto Hiram está pronto, ações para queimar um local que você controla custam +1 de sangue.",""
"200600","pt","Homa","Laibon.",""
"200601","pt","Honest Abe","Camarilla.",""
"200602","pt","Honorine Ateba","Laibon.",""
"201549","pt","Horace Radcliffe","Camarilla.","/img/cards/pt/201549.jpg"
"200603","pt","Horatio","Sabá.",""
"200604","pt","Horatio Ballard","Se Horatio não tiver um título, ele pode chamar um referendo para se tornar o Príncipe de Chicago como uma ação política com +1 de furtividade.",""
"200605","pt","A Horda","Independente: Durante uma ação de sangrar, A Horda pode travar para dar a outro vampiro infernal +1 de sangrar. Infernal. Não única.",""
"200606","pt","Horrock","Independente: Cartas de Metamorfose [pro] custam a Horrock 1 a menos de sangue.",""
"201550","pt","Horst von Brühl","Príncipe Camarilla de Mannheim.",""
"200607","pt","Uivadora","Sabá: Uivadora recebe 1 manobra opcional a cada combate. Ela não pode usar armas. +1 de força. Estéril.",""
"200608","pt","Hrothulf","Camarilla: Se você controla a Vantagem, Hrothulf pode queimá-la para entrar em combate com um servo pronto controlado por outro Matusalém como uma ação (D).",""
"200609","pt","Huang, Cultista do Sangue","Sabá: Qualquer Gangrel antitribu pode entrar em combate com Huang como uma ação (D).",""
"200610","pt","Hugo","Sabá: Hugo gets -1 intercept against Lasombra and Tzimisce.Sabá: Hugo recebe -1 de interceptação contra Lasombra e Tzimisce.",""
"200611","pt","Huitzilopochtli","Independente: Durante sua fase mestra, você pode pagar um reservo para ganhar uma ação de fase de mestre se Huitzilopochtli estiver pronto. +1 de sangrar. Infernal.",""
"200612","pt","Hukros","Sabá: Durante sua fase de destravar, você pode mover uma carta da sua mão para o Hukros virada para baixo. Você pode olhar para a carta a qualquer momento. Hukros pode jogar essa carta como se fosse da sua mão.",""
"200613","pt","Humo","Sabá: Se você também controlar Folhas Verdes e ele estiver pronto, Humo pode queimar um de sangue para dar a Folhas Verdes +1 de furtividade uma vez por ação.",""
"200614","pt","Husamettin","Independente: Depois que Husamettin queimar um vampiro com um contrato, você pode procurar em sua biblioteca por uma carta mestra de Disciplina e colocá-la nele (embaralhe após isso). Sangue Amaldiçoado.",""
"200615","pt","Iago Castille","Sabá: +1 de percepção.",""
"200616","pt","Ian Forestal","Sabá: Ian pode jogar cartas que requerem uma Disciplina como se tivesse o nível básico daquela Disciplina. Cada carta Mestra de Disciplina colocada nele dá a ele o nível superior daquela Disciplina.",""
"200617","pt","Ian Wallingford","Bispo Sabá.",""
"200618","pt","Ibn Khaldun, Estudioso","Independente: Durante sua fase de descarte, Ibn Khaldun pode queimar um de sangue para destravar. Ele não pode usar cartas que requerem Rapidez [cel]. Escarço.",""
"200619","pt","Icarus, o Manchuriano","Sabá: Quando Icarus sangra um Matusalém com sucesso, você pode olhar a mão daquele Matusalém.",""
"200620","pt","Idalia, Profeta de Guadalajara","Sabá: Se Idalia fizer uma ação de equipar com sucesso, destrave-a no fim do turno.",""
"200621","pt","Idrissa","Laibon.",""
"200622","pt","Ignacio, o Sacerdote Negro","Sabá.",""
"200623","pt","Ignatius","Camarilla.",""
"200624","pt","Ignazio Giovanni","Independente: Ignazio pode entrar em combate com um vampiro com capacidade 6 ou menos controlado por seu predador ou presa como uma ação (D). +1 de força.",""
"200625","pt","Igo, o Faminto","Camarilla: Igo não obtém a furtividade usual de +1 ao caçar.",""
"200626","pt","Iliana","Camarilla: Contratos não podem ser colocados em Iliana.",""
"200627","pt","Ilias cel Frumos","Sabá.",""
"201673","pt","Ilonka","Independente: Uma vez por turno, se Ilonka estiver pronto depois de um sangrar bem suscedido contra você, ela pode olhar a mão do controlador do servo agente, e ela pode descartar uma carta aleatória de lá.",""
"200628","pt","Ilse","Sabá. Círculo de Torrance. Estéril.",""
"200629","pt","Ilyana Ravidovich","Camarilla: Você recebe 2 votos adicionais em qualquer referendo para chamar uma caçada de sangue em Ilyana. Uma vez por ação, Ilyana pode queimar 1 de sangue para receber +1 de percepção.",""
"200630","pt","Imanna","Independente. 1 voto (titulado): Imanna recebe +1 voto em referendos que ela chamar. Sangue amaldiçoado.",""
"200631","pt","Imogen","Arcebispo Sabá de Miami: Imogem pode trocar uma carta aleatória da mão de sua presa ou predador por uma carta de biblioteca da pilha de cinzas daquele Matusalém como uma ação (D) com +1 de furtividade.",""
"201592","pt","Indira","Anarquista.",""
"201551","pt","Inês Tristão","Príncipe Camarilla do Rio de Janeiro.","/img/cards/pt/201551.jpg"
"200632","pt","Inez ""Nurse216"" Villagrande","Quando Inez entra em jogo, você pode procurar em sua biblioteca (embaralhe depois) ou mão por um poder que exija inocência e colocá-lo nela.",""
"200633","pt","Ingram Frizer","Sabá. Mão Negra.",""
"200634","pt","Ingrid Rossler","Príncipe Camarilla de Genebra: Se Ingrid estiver pronta no início da sua fase de influência, você recebe +2 transferências.","/img/cards/pt/200634.jpg"
"200635","pt","Ingrid Russo","Sabá.",""
"200636","pt","Iniko, o leão Negro","Laibon: +1 de furtividade.",""
"200637","pt","Intisar","Independente: Se Intisar estiver pronto e você tiver a Vantagem durante sua fase de destravar, você pode dar a outro Matusalém 1 de recurso para travar um servo que ele ou ela controle.",""
"200638","pt","Inyanga","Primogênito Camarilla: Aliados que requerem um Gangrel custam a Inyanga 1 de sangue ou recurso a menos. +1 de percepção.","/img/cards/pt/200638.jpg"
"200639","pt","Ira Rivers","Príncipe Camarilla de Dallas: Ira recebe +1 de percepção quando tenta bloquear ações políticas. Quando Ira joga uma carta que requer Auspícios [aus], você pode comprar uma carta adicional de sua biblioteca (descarte para seu tamanho de mão em sequência).",""
"200640","pt","Irena","Anarquista.",""
"200641","pt","Iris Bennett","Camarilla: Se um vampiro mais velho bloquear Iris, o seu controlador pode olhar sua mão antes da resolução de bloqueio.",""
"200642","pt","Isabel de Leon","Camarilla.",""
"200643","pt","Isabel Giovanni","Independente.",""
"200644","pt","Isanwayen","Sabá: Se Isanwayen estiver pronto durante sua fase mestra, voCê pode travá-lo para ganhar +1 ação de fase mestra. Resgatá-lo de torpor custa 1 de sangue adicional.",""
"200645","pt","Ismitta","Laibon.",""
"200646","pt","Isouda de Blaise","Sabá: Você pode queimar a Vantagem durante sua fase de descarte para destravar Isouda.",""
"200647","pt","Itzahk Levine","Camarilla.",""
"200648","pt","Ivan Krenyenko","Independente: Se Ivan estiver pronto durante sua fase de destravar, você pode procurar em sua biblioteca por uma carta de equipamento que não seja um local, revelá-la a todos os jogadores e colocá-la em sua mão. Descarte para seu tamanho de mão e depois embaralhe sua biblioteca. +1 de força.",""
"200649","pt","Ivan Krenyenko","Independente: Equipamentos custam a Ivan -2 de sangue ou recursos para equipar. +1 de sangrar.[MERGED] +1 de força.",""
"200650","pt","Izhim abd Azrael","Sabá: Cartas que requerem Quietus [qui] custam a Izhim 1 de sangue a menos. Armas custam a ele 1 de sangue ou recurso a menos. Mão Negra. Serafim.",""
"200651","pt","J. Oswald ""Ozzy"" Hyde-White","Primogênito Camarilla: Durante sua fase de desrtavar, role um dado de seis lados, Se o resultado for 1 ou 2, Ozzy recebe +1 de furtividade, se for 5 ou 6, Ozzy recebe -1 de sangrar e +1 de força. Este efeito dura até a próxima fase de destravar.",""
"200652","pt","Jack","Sabá. Círculo de Torrence: Você pode travar Jack quando joga uma carta Mestra de local (única ou não) para reduzir o custo daquele local em 1 recurso. +1 de força. Estéril.",""
"200656","pt","Jack ""Hannibal137"" Harmon","Jack recebe uma manobra opcional na primeira rodada de combate.",""
"200653","pt","Jack Dawson","Independente: Quando você move Jack de sua região não-controlada para sua região pronta, você pode equipá-lo com uma carta de arma de sua mão (pague o custo de equipar normalmente).",""
"200654","pt","Jack Dawson","Independente: Jack pode queimar 1 de sangue para ganhar um golpe adicional (limitado), somente utilizável para golpear com uma arma que ele usou nesta rodada. Ele recebe Golpe Rápido em combate com um lobisomem.",""
"200655","pt","Jack Drake","Anarquista: Quando você coloca em jogo um vampiro mais jovem de sua região não controlada, esse vampiro pode queimar um sangue para se tornar anarquista. +1 de força.",""
"200657","pt","Jack Tredegar","Camarilla.",""
"200658","pt","Jackie","Sabá.",""
"200659","pt","Jacko","Sabá: Durante a primeira rodada de combate, Jacko recebe 1 golpe adicional opcional que não conta no limite.",""
"200660","pt","Jackson Asher","Camarilla.",""
"200662","pt","Jacob Bragg","Sabá.",""
"200663","pt","Jacob Fermor","Independente: Enquanto Jacob estiver pronto, os lobisomens que você controla recebem +1 de sangrar. Jacob recebe um pressionar opcional a cada combate.",""
"200661","pt","Jacob, a Falha","Sabá: A capacidade de Jacob é aumentada em 4 enquanto ele estiver controlado. Seu predador pode usar uma ação de fase Mestra para descartar uma carta mestra e forçar você a descartar sua mão. Compre até seu tamanho de mão em sequência.",""
"200664","pt","Jacques Molay","Sabá: Jacques pode entrar em combate com um aliado ou vampiro mais jovem como uma ação (D). +1 de força.",""
"201523","pt","Jacques Rouge","Barão Anarquista de Versalhes.",""
"200665","pt","Andy Desregulado","Sabá: Depois que Andy for para torpor, descarte duas cartas aleatóriamente (compre em seguida).",""
"200666","pt","Jalal Sayad","Independente: Uma vez por turno depois que um combate acabar, Jalal pode queimar 1 de sangue para começar um novo combate com o servo oponente. Sangue Amaldiçoado.",""
"200667","pt","Jalan-Aajav","Sabá. Serafim da Mão Negra: Uma vez por rodada, Jalan pode queimar 1 de sangue para tratar dano agravado como dano normal. Ele tem um pressionar opcional a cada combate.",""
"200668","pt","Jamal","Independente. 2 votos (titulado): Jamal recebe +1 de força em combate com um aliado ou vampiro da camarilla. Sangue amaldiçoado. Lista vermelha. +1 de sangrar.",""
"200669","pt","Jan Pieterzoon","Camarilla: Enquanto Jan esta pronto, o tamanho de mão de cada Matusalém é reduzido em 1. +1 de sangrar.",""
"200670","pt","Jan Pieterzoon","Independente: Jan pode queimar 3 de sangue para cancelar uma carta de Gehenna conforme ela for jogada.[MERGED] Enquanto Jan for independente ou anarquista e existirem quaisquer cartas de Gehenna em jogo, ele recebe +3 votos.",""
"200671","pt","Jane Sims","Sabá: Cartas que não sejam de combate custam a Jane +1 de sangue.",""
"200672","pt","Janet Langer","Independente: Janet precisa queimar 1 de sangue para tentar bloquear.",""
"200673","pt","Janey Pickman","Sabá: Uma vez por rodada, Janey pode queimar 1 de sangue para fazer com que o dano de seus golpes de mão sejam agravados naquela rodada.",""
"200674","pt","Janine","Sabá.",""
"200675","pt","Jann Berger","Príncipe Camarilla de Mônaco: Cartas que requerem Potência [pot] custam a Jann 1 de sangue a menos. +1 de sangrar.",""
"200676","pt","Janni","Independente: Janni inflige +1 de dano quando golpeia com uma arma. Ela pode entrar em combate com um Ministro como uma ação (D). Sangue Amaldiçoado.",""
"200677","pt","Jara Drory","Primogênito Camarilla: Durante sua fase de destravar, você pode olhar uma carta aleatória da mão de seu predador, e Jara pode queimar 1 de sangue para trocar aquela carta com uma carta na pilha de cinzas de seu predador.",""
"200678","pt","Jaroslav Pascek","Justicar Brujah Camarilla: Jaroslav inflige +2 de dano com armas brancas. Ele pode infligir 1 de dano em cada um dos vampiros do Sabá de sua presa com uma ação (D). +1 de percepção.",""
"201628","pt","Jason ""Son"" Newberry","Primogênito Camarilla: Jason ganha +2 votos quando declarar votos contra referendos de caçada de sangue. +1 de sangrar.",""
"200679","pt","Jason, a Voz do Mundo","Primogênito Camarilla: Se Jason for bloqueado, o vampiro bloqueador queima 1 de sangue antes do combate resultante. Uma vez por ação, Jason pode queimar 1 de sangue para receber +1 de sangrar.",""
"200680","pt","Javier Montoya","Príncipe Camarilla de Barcelona: Javier queima 1 de sangue a menos quando resgata um vampiro de torpor. +1 de sangrar.",""
"200681","pt","Javier Montoya","Anarquista: Durante sua fase de servo, Javier pode queimar 1 de sangue para destravar um anarquista pronto mais jovem.[MERGED] Barão de Barcelona.",""
"200682","pt","Jayakumar","Independente: Jayakumar pode roubar um equipamento como uma ação (D) que custa 2 de sangue.",""
"200683","pt","Jayne Jonestown","Sabá. Lista Vermelha: Jayne recebe +1 de furtividade adicional ao caçar, mas -1 de furtividade em qualquer outra ação. Se Jayne estiver pronto durante sua fase de destravar e a Sociedade de Leopoldo estiver em jogo, você pode mover a Sociedade para qualquer vampiro pronto.",""
"200684","pt","Jazz Wentworth","Camarilla: Se a Vantagem não estiver controlada, Jazz pode dar ela a você com uma ação com +1 de furtividade.",""
"200685","pt","Jean Lisle","Independente: Uma vez por rodada de combate, Jean pode queimar 1 de sangue para fazer com que seus golpes de mão sejam agravados nesta rodada.",""
"201674","pt","Jean-François","Anarquista.",""
"200686","pt","Jefferson Foster","Bispo Sabá.",""
"200687","pt","Jeffrey Mullins","Sabá.",""
"200688","pt","Jenna Cross","Anarquista: Cartas que custam sangue, custam à Jenna +1 de sangue para serem jogadas. Estéril.",""
"200689","pt","Jennie ""Cassie247"" Orne","Qualquer imbuido incapacitado pode ser movido para a região pronta e ganhar um de vida (não excedendo sua quantia inicial) queimando 2 convicções [2CONVICTION] durante a fase de destravar de qualquer Matusalém.",""
"200690","pt","Jennifer ""Flame61"" Vidisania","Armas custam a Jennifer 1 a menos de recurso ou sangue. +1 de sangrar. -1 de furtividade.",""
"201593","pt","Jenny Silver","Anarquista.",""
"200691","pt","Jephta Hester","Sabá.",""
"200692","pt","Jeremiah Noble","Sabá.",""
"200696","pt","Jeremy ""Wix"" Wyzchovsky","Camarilla: Jeremy pode sangrar com +1 de sangrar como uma ação (D).","/img/cards/pt/200696.jpg"
"200693","pt","Jeremy MacNeil","Camarilla.",""
"200694","pt","Jeremy MacNeil","Avançado, Independente: Jeremy pode entrar em combate com um vampiro mais jovem controlado por seu predador ou presa como uma ação (D).[MERGED] Barão Anarquista de Los Angeles.",""
"200695","pt","Jeremy Talbot","Camarilla: Durante sua fase de destravar, cheque seu total de recursos. Jeremy ganha 1 de sangue se o seu total de recursos for par e queima 1 de sangue se seu total de recursos for impar.",""
"200697","pt","Jerry","Sabá. Círculo de Chicago: Durante sua fase mestra, você pode mover qualquer quantidade de sangue de Irmãos de Sangue do Círculo de Chicago para quaisquer outros Irmãos de Sangue neste círculo. Estéril.",""
"200698","pt","Jesse Menks","Arcebispo Sabá de Amsterdã: Se você jogar uma carta de Gehenna e Jesse estiver pronto, ele destrava.",""
"200699","pt","Jessica","Bispo Sabá.",""
"200700","pt","Jessica","Avançado, Bispo Sabá: Jessica recebe +1 de furtividade em ações políticas.[MERGED] Arcebispo de Bruxelas.",""
"200701","pt","Jesús Alcalá","Sabá.",""
"200702","pt","Jezebelle","Camarilla: Se você não controla um príncipe pronto, Jezebelle recebe um voto adicional em qualquer referendo para declarar um príncipe chamado por outro vampiro.",""
"200703","pt","Jibade el-Bahrawi","Laibon: Jibade recebe +1 de furtividade quando recruta, emprega ou faz uma ação para colocar um vampiro em jogo. Aliados e lacaios custam a ele um de sangue ou recurso a menos.",""
"200704","pt","Jibade el-Bahrawi","Avançado, Laibon: Se Jibade estiver pronto, ele pode queimar 1 de sangue e travar X Aye nele para previnir X de dano causado a um aliado ou lacaio em combate.",""
"200705","pt","Jimmy Dunn","Sabá: Jimmy Dunn não pode ser contestado, se um segundo Jimmy fosse entrar em jogo, queime o primeiro Jimmy ao invés de contestá-lo.",""
"200706","pt","Jing Wei","Camarilla.",""
"200707","pt","João Bilé","Camarilla: Enquanto João não tiver título, ele não pode bloquear vampiros titulados. Ele recebe +1 de furtividade durante ações para colocar vampiros em jogo.","/img/cards/pt/200707.jpg"
"201595","pt","Joaquín de Cádiz","Anarquista.",""
"200708","pt","Joaquin Murietta","Camarilla: Joaquin recebe um golpe opcional (limitado) na primeira rodada de combate. Se a distância for longe, os golpes dele com armas de fogo causam +1 de dano.",""
"200709","pt","Joaquina Amaya","Independente: Joaquina recebe +1 de furtividade durante ações de equipar.",""
"200710","pt","Joe ""Bota"" Hill","Sabá: Joe pode entrar em combate com um lobisomem com uma ação (D) e recebe uma manobra opcional naquele combate. Mão negra. +1 de força.",""
"200711","pt","Johan Wrede","Camarilla: Durante uma ação de sangrar de Johan, qualquer vampiro mais velho pode queimar 1 de sangue para reduzir a quantidade do sangrar em 1.",""
"200712","pt","Johann Matheson","Independente: Cartas chamadas Ecstasy, The Jones e Sangue garregado de XTC não podem ter Johann como alvo.",""
"200713","pt","Johannes Castelein","Príncipe Camarilla de Amsterdam: Se uma carta de ação política [POLITICALACTION] que Johannes jogar ou um referendo que ele convocar for cancelado, o Matusalém que o cancelou queima 2 de recursos.",""
"200714","pt","Johannes Worringen","Arcebispo Sabá de Amsterdã.",""
"200715","pt","John ""Cop90"" O'Malley","John pode entrar em combate com um monstro como uma ação (D) que custa 1 convicção [1conviction].",""
"200716","pt","John Paleologus","Arcebispo Sabá de Istanbul: Se John estiver pronto durante sua fase de destravar, ele pode queimar 2 de sangue para queimar 1 de recurso de sua presa.",""
"200717","pt","Jonathan Gursel","Sabá.",""
"200718","pt","Jorge De La Muerte, o Agente","Sabá: Jorge recebe +1 de sangrar quando sangra um Matusalém que controla um vampiro pronto do Sabá.",""
"200719","pt","Josef","Sabá.",""
"200720","pt","Josef von Bauren","Círculo Interno Camarilla Nosferatu: Você pode usar uma ação da fase de descarte para descartar uma carta aleatória da mão de sua presa ou predador. +1 de sangrar. +1 de furtividade.",""
"200721","pt","Joseph Cambridge","Bispo Sabá: Joseph recebe +1 de furtividade adcional em ações políticas.",""
"200722","pt","Joseph DiGiaccomo","Camarilla: Destrave Joseph depois que qualquer Matusalém colocar uma mestra de local em jogo.",""
"200723","pt","Joseph Fischer","Anarquista.",""
"200724","pt","Joseph O'Grady","Sabá: Durante um referendo, Joseph pode queimar 1 de sangue para ganhar 1 voto. +1 de força.",""
"200725","pt","Josette","Independente: Josette pode roubar um vampiro em torpor como uma ação (D) que custa 2 de sangue (o vampiro roubado permanece em torpor).",""
"200726","pt","Joshua Tarnopolski","Camarilla: Aliados e lacaios custam a Joshua 1 de sangue ou recurso a menos para empregar ou recrutar. Ele recebe +2 de força em combate com um vampiro do sabá.",""
"200727","pt","Jost Werner","Sabá: +1 de força.",""
"200728","pt","Jozz","Independente: Jozz pode entrar em combate com um vampiro que não tenha mais que duas vezes sua capacidade ou um aliado com uma ação (D). Escarço.",""
"200729","pt","Juan Cali","Sabá.",""
"200730","pt","Juanita Santiago","Sabá. Estéril.",""
"200731","pt","Jubal","Laibon: Jubal recebe +1 de percepção quando tenta bloquear um Ministro.",""
"200732","pt","Judah","Primogênito Camarilla",""
"200733","pt","Juggler","Camarilla: Uma vez a cada combate, se a distância for longa, Juggler pode queimar 1 sangue para golpear:esquiva e ganhar um golpe adicional (limitado). Uma vez a cada combate, o Malabarista pode queimar 1 sangue para conseguir uma manobra.",""
"200734","pt","Julia Prima","Sabá: Julia pode sangrar qualquer Matusalém como uma ação (D). Uma vez por ação, Julia pode queimar 1 de sangue para receber +1 de sangrar.",""
"200735","pt","Julian Sanders","Sabá: Julian recebe um pressionar opcional a cada combate.",""
"200736","pt","Julio Martinez","Bispo Sabá: +1 de força. Julio pode queimar 1 de sangue para ganhar +1 de percepção quando tenta bloquear um vampiro da Camarilla.",""
"200737","pt","Julius","Camarilla: Se Julius for para torpor, queime-o.",""
"200738","pt","Juniper","Camarilla: Juniper pode roubar um aliado controlado por sua presa ou predador com uma ação (D) com +1 de furtividade.",""
"200740","pt","Justine Chen, Inocente","Sabá.",""
"200739","pt","Justine, Ancião de Dallas","Primogênito Camarilla: Justine não trava quando bloqueia com sucesso um vampiro com capacidade 4 ou menos.",""
"200741","pt","Kabede Maru","Magaji Laibon: Kabede recebe +1 de percepção durante ações políticas.",""
"200742","pt","Kahina a feiticeira","Independente. 1 voto (titulado): Kahina pode chamar um referendo para infligir 1 de dano em cada servo que tem um de seus contadores de corrupção como uma ação política com +1 de furtividade.",""
"200743","pt","Kai Simmons","Sabá: Vampiros do Sabá titulados controlados por outros Matusaléns podem chamar um referendo para roubar Kai como uma ação política com +1 de furtividade.",""
"200744","pt","Kalila","Camarilla: Kalila recebe +1 de furtividade durante ações direcionadas a um local.",""
"200745","pt","Kalinda","Independente: Kalinda pode sangrar como +1 de sangrar como uma ação (D) com +1 de furtividade que custa 2 de sangue. Sangue Amaldiçoado.",""
"201596","pt","Kalinda","Primogênito Camarilla: Durante seu turno, você pode queimar a vantagem para destravar Kalinda.",""
"200746","pt","Kallista, Mestra Escultora","Camarilla.",""
"200747","pt","Kamaria","Laibon.",""
"200748","pt","Kamau Jafari","Laibon.",""
"201597","pt","Kamile Paukstys","Anarquista: +1 de sangrar.",""
"200749","pt","Kamiri wa Itherero","Laibon: Vampiros mais jovens precisam queimar 1 de sangue para tentar bloquear Kamiri. Se um aliado bloquear Kamiri e combate ocorrer, queime o aliado no fim da ação.",""
"200750","pt","Kamiri wa Itherero","Avançado, Laibon: Kamiri pode infligir 2 de dano que não pode ser previnido em um servo como uma ação (D).[MERGED] Uma vez por ação, Kamiri pode queimar 1 de sangue para dar a um Laibon agente +1 de furtividade.",""
"200751","pt","Kanimana Belghazi","Independente: Kanimana pode colocar um contador de pesquisa nela com uma ação com +1 de furtividade que custa 1 de sangue. Enquanto ela estiver pronta, seu tamanho de mão é +X, onde X é o número de contadores de pesquisa nela. Escarço.",""
"200752","pt","Kanya Akhtar","Independente: Sangue Amaldiçoado.",""
"200753","pt","Karen Suadela","Príncipe Camarilla de Houston: Enquanto Karen for uma príncipe, eventos de Gehenna não a afetam. Ela recebe +1 de furtividade em ações indiretas.",""
"200754","pt","Karif al Numair","Sabá: Durante o seu turno, você pode travar ou destravar outro vampiro pronto da Mão Negra. Mão Negra. +1 de força. +1 de sangrar.","/img/cards/pt/200754.jpg"
"200755","pt","Karl","Sabá. Círculo de Torrence. Estéril.",""
"201621","pt","Karl Schrekt","Camarilla. 2 votos (titulado): Karl pode jogar cartas que requerem um justicar como se ele fosse um justicar. +1 de percepção.",""
"200756","pt","Karmenita Yoryari","Arcebispo Sabá de Lisboa: Karmenita pode queimar um equipamento ou local como uma ação (D) que custa 1 de sangue.",""
"200757","pt","Karsh","Camarilla: Karsh pode entrar em combate com um vampiro não-Camarilla travado controlado por outro Matusalém como uma ação (D). Uma vez a cada rodada, ele pode queimar 1 de sangue para tratar o dano agravado como dano normal para a rodada atual.",""
"200758","pt","Karsh","Camarilla: Karsh pode jogar cartas de /Caçada de Sangue/ de sua mão ou pilha de cinzas como um príncipe. Ele recebe +3 votos em referendos de Caçada de Sangue. Ele não pode bloquear vampiros infernalistas.[MERGED] Imperador (3 votos): +1 de percepção.",""
"200759","pt","Kashan","Independente. 1 voto (titulado): Sangue amaldiçoado.",""
